ROW ID,STATUS,ZONE,ODD_EVEN,ADDRESS RANGE - LOW,ADDRESS RANGE - HIGH,STREET DIRECTION,STREET NAME,STREET TYPE,SECOND STREET DIRECTION,BUFFER,WARD - LOW,WARD - HIGH
11447,ACTIVE,27,O,101,199,S,PAULINA,ST,,N,27.0,28.0
5309,ACTIVE,827,O,901,999,W,GORDON,TER,,N,46.0,46.0
5779,ACTIVE,1101,O,3001,3099,N,LUNA,AVE,,N,31.0,31.0
7690,ACTIVE,1652,E,1600,1698,W,ADAMS,ST,,N,28.0,27.0
2107,ACTIVE,1020,E,10300,10398,S,HAMLIN,AVE,,N,19.0,19.0
3700,ACTIVE,142,E,1800,1858,N,SEDGWICK,ST,,N,43.0,43.0
7629,ACTIVE,19,O,1101,1199,S,AUSTIN,BLVD,,N,29.0,29.0
4687,RESCINDED,819,E,9300,9398,S,ABERDEEN,ST,,N,21.0,21.0
779,ACTIVE,41,E,7500,7558,W,BRYN MAWR,AVE,,N,41.0,41.0
4115,ACTIVE,119,O,1401,1499,N,NORTH PARK,AVE,,N,27.0,27.0
709,ACTIVE,383,O,3401,3499,N,BOSWORTH,AVE,,N,44.0,44.0
1803,ACTIVE,101,E,5032,5098,N,LONG,AVE,,N,45.0,45.0
13,RESCINDED,1432,O,5501,5599,W,BARRY,AVE,,N,31.0,31.0
4775,ACTIVE,281,O,3001,3049,W,CATALPA,AVE,,N,40.0,40.0
1173,ACTIVE,51,E,5500,5588,W,HADDON,AVE,,N,37.0,37.0
2341,ACTIVE,83,E,5600,5630,N,OKETO,AVE,,N,41.0,41.0
5062,ACTIVE,383,O,1001,1099,W,WAVELAND,AVE,,N,44.0,44.0
7953,ACTIVE,1676,O,1813,1813,S,CLARK,ST,,N,0.0,0.0
5277,ACTIVE,607,O,5901,5999,S,KOSTNER,AVE,,N,13.0,13.0
6486,ACTIVE,143,E,1300,1330,W,ALTGELD,ST,,Y,43.0,2.0
3456,ACTIVE,142,E,304,344,W,WILLOW,ST,,N,43.0,43.0
8616,ACTIVE,56,E,1100,1444,W,FARWELL,AVE,,N,49.0,49.0
8003,ACTIVE,92,O,4801,4851,N,HAMILTON,AVE,,N,47.0,47.0
1529,ACTIVE,170,E,2100,2130,W,119TH,ST,,N,19.0,19.0
4608,ACTIVE,19,O,501,547,N,DRAKE,AVE,,N,27.0,27.0
7084,ACTIVE,6,O,3901,3935,W,75TH,PL,,N,18.0,18.0
1274,ACTIVE,1675,E,1600,1698,S,PRAIRIE,AVE,,Y,0.0,0.0
2403,ACTIVE,143,O,2701,2755,N,MILDRED,AVE,,N,43.0,43.0
3577,ACTIVE,1424,E,600,698,N,PEORIA,ST,,N,,27.0
9481,ACTIVE,1677,E,1800,1830,S,CALUMET,PKWY,,Y,0.0,0.0
7878,ACTIVE,1707,E,1900,1940,N,ST LOUIS,AVE,,N,1.0,26.0
2138,ACTIVE,146,O,4815,4859,N,HARDING,AVE,,N,39.0,39.0
8387,ACTIVE,383,O,2801,2999,N,COMMONWEALTH,AVE,,Y,44.0,
7844,ACTIVE,1615,E,1532,1570,E,89TH,ST,,N,8.0,8.0
9165,ACTIVE,96,E,3000,3158,W,LOGAN,BLVD,,Y,32.0,35.0
2626,ACTIVE,51,E,5500,5526,W,KAMERLING,AVE,,N,37.0,37.0
2438,ACTIVE,120,O,4303,4361,N,MILWAUKEE,AVE,,Y,45.0,45.0
6183,ACTIVE,22,O,5501,5529,N,NOTTINGHAM,AVE,,N,41.0,41.0
3464,RESCINDED,126,E,1900,1998,W,WILSON,AVE,,N,47.0,47.0
3061,ACTIVE,12,E,9700,9774,S,VANDERPOEL,AVE,,N,19.0,19.0
2144,ACTIVE,34,E,4600,4698,S,HARDING,AVE,,N,14.0,14.0
6477,ACTIVE,383,E,3100,3198,N,LAKEWOOD,AVE,,Y,32.0,32.0
7703,ACTIVE,891,O,4101,4131,W,24TH,ST,,N,22.0,22.0
1989,ACTIVE,37,O,3801,3811,W,52ND,ST,,N,23.0,23.0
6336,ACTIVE,1674,E,1400,1440,S,PLYMOUTH,CT,,Y,0.0,0.0
4419,ACTIVE,990,E,1200,1298,S,CALIFORNIA,BLVD,,N,24.0,24.0
585,ACTIVE,160,E,2200,2298,W,79TH,PL,,N,18.0,18.0
2441,ACTIVE,264,E,4706,4764,N,MILWAUKEE,AVE,,Y,45.0,45.0
7674,ACTIVE,1677,E,320,320,E,21ST,ST,,Y,0.0,0.0
2168,ACTIVE,383,E,3100,3198,N,KENMORE,AVE,,N,44.0,44.0
3517,ACTIVE,383,E,1300,1398,W,SCHOOL,ST,,N,44.0,44.0
9664,ACTIVE,1675,O,1601,1731,S,PRAIRIE,AVE,,N,0.0,0.0
3854,ACTIVE,143,E,600,658,W,WEBSTER,AVE,,N,43.0,43.0
2817,ACTIVE,511,E,6800,6830,N,OVERHILL,AVE,,N,41.0,41.0
767,ACTIVE,383,O,501,699,W,BROMPTON,AVE,,N,46.0,
2914,RESCINDED,1674,E,1500,1598,S,STATE,ST,,N,0.0,0.0
7553,ACTIVE,143,O,2701,2799,N,PINE GROVE,AVE,,N,43.0,44.0
3636,ACTIVE,1219,O,7701,7799,S,WABASH,AVE,,N,6.0,6.0
4920,ACTIVE,1674,O,1401,1499,S,FEDERAL,ST,,N,0.0,0.0
3761,ACTIVE,1674,O,1401,1441,S,PLYMOUTH,CT,,Y,0.0,0.0
1678,ACTIVE,26,O,6001,6049,W,WABANSIA,AVE,,N,29.0,29.0
9670,ACTIVE,1677,E,1922,2050,S,PRAIRIE,AVE,,N,0.0,0.0
4892,ACTIVE,1677,O,301,337,E,CULLERTON,ST,,N,0.0,0.0
5343,ACTIVE,22,O,7101,7117,W,HIGGINS,AVE,,N,41.0,41.0
3419,ACTIVE,172,O,6037,6063,N,SAUGANASH,AVE,,N,39.0,39.0
77,ACTIVE,1674,O,1301,1399,S,CLARK,ST,,Y,0.0,0.0
1575,ACTIVE,1677,E,210,234,E,CULLERTON,ST,,N,0.0,0.0
7997,ACTIVE,1676,O,9,65,E,23RD,ST,,N,0.0,0.0
7060,ACTIVE,1674,O,1331,1355,S,STATE,ST,,Y,0.0,0.0
6241,ACTIVE,383,O,701,799,W,ROSCOE,ST,,N,44.0,44.0
8302,ACTIVE,204,O,1613,1657,W,DIVISION,ST,,Y,1.0,1.0
1959,ACTIVE,1675,E,1600,1698,S,INDIANA,AVE,,N,0.0,0.0
1331,ACTIVE,1674,E,1300,1356,S,FEDERAL,ST,,N,0.0,0.0
4315,ACTIVE,62,E,4600,4724,N,WOLCOTT,AVE,,N,47.0,47.0
5808,ACTIVE,1395,O,1601,1699,N,MEADE,AVE,,N,29.0,29.0
4098,ACTIVE,383,E,3100,3198,N,CAMBRIDGE,AVE,,Y,,44.0
7306,ACTIVE,1521,E,1800,1840,W,107TH,ST,,N,19.0,19.0
7898,ACTIVE,1618,O,4311,4355,N,LEAVITT,ST,,Y,47.0,47.0
5507,ACTIVE,345,O,5901,5999,S,KENNETH,AVE,,N,13.0,13.0
4836,ACTIVE,255,O,6201,6253,W,BARRY,AVE,,N,36.0,36.0
9044,ACTIVE,1675,E,1210,1398,S,INDIANA,AVE,,N,0.0,0.0
13481,ACTIVE,759,O,1101,1141,N,CAMPBELL,AVE,,Y,1.0,1.0
908,ACTIVE,383,O,601,699,W,BARRY,AVE,,N,44.0,44.0
6475,ACTIVE,383,O,3001,3099,N,RAVENSWOOD,AVE,,Y,32.0,32.0
1845,ACTIVE,185,O,2701,2755,W,39TH,PL,,N,12.0,12.0
8155,ACTIVE,1676,O,2301,2337,S,WABASH,AVE,,N,0.0,0.0
396,ACTIVE,384,O,9801,9859,S,CLAREMONT,AVE,,N,19.0,19.0
4553,ACTIVE,1677,O,2001,2099,S,CALUMET,AVE,,N,0.0,0.0
8264,ACTIVE,30,E,7146,7158,W,54TH,ST,,N,23.0,23.0
450,ACTIVE,565,E,2700,2798,W,23RD,PL,,N,12.0,12.0
1555,ACTIVE,204,E,1600,1698,W,CORTEZ,ST,,N,1.0,1.0
899,ACTIVE,1,E,3402,3454,W,BALMORAL,AVE,,N,39.0,39.0
10883,ACTIVE,2036,O,1901,1931,N,LECLAIRE,AVE,,N,37.0,36.0
9671,ACTIVE,1677,O,1921,2051,S,PRAIRIE,AVE,,N,0.0,0.0
8662,ACTIVE,1811,E,5300,5354,W,DRUMMOND,PL,,N,31.0,31.0
3869,ACTIVE,168,O,1801,1899,W,DIVISION,ST,,Y,1.0,1.0
1005,ACTIVE,1674,O,1,99,W,14TH,ST,,N,0.0,0.0
7346,RESCINDED,1561,E,11000,11044,S,ST LOUIS,AVE,,N,19.0,19.0
5353,ACTIVE,1728,O,6101,6147,S,KIMBARK,AVE,,N,20.0,20.0
4262,ACTIVE,1287,E,1100,1198,E,61ST,ST,,N,20.0,20.0
531,ACTIVE,1287,O,1001,1099,E,61ST,ST,,N,20.0,20.0
6305,RESCINDED,1429,E,11802,11898,S,PEORIA,ST,,N,34.0,34.0
5378,ACTIVE,345,O,5901,5959,S,KILBOURN,AVE,,N,13.0,13.0
3804,ACTIVE,136,E,2434,2458,S,PULASKI,RD,,Y,22.0,22.0
7444,ACTIVE,168,E,1700,1824,W,AUGUSTA,BLVD,,Y,1.0,1.0
1400,ACTIVE,56,E,6800,6934,N,GLENWOOD,AVE,,N,49.0,49.0
4356,ACTIVE,1189,E,200,338,W,ERIE,ST,,Y,42.0,42.0
4394,ACTIVE,383,O,2801,3449,N,LAKE SHORE,DR,,Y,43.0,44.0
5086,ACTIVE,20,O,5801,5899,N,WEST CIRCLE,AVE,,N,41.0,41.0
5651,ACTIVE,101,O,4943,4955,N,LOCKWOOD,AVE,,N,45.0,45.0
6350,ACTIVE,1674,O,51,99,W,16TH,ST,,N,0.0,0.0
9030,ACTIVE,1675,O,301,331,E,17TH,ST,,Y,0.0,0.0
8177,ACTIVE,1676,E,1812,1812,S,STATE,ST,,Y,0.0,0.0
8236,RESCINDED,1678,E,7800,7842,S,HOYNE,AVE,,N,18.0,18.0
7667,ACTIVE,1675,O,1315,1357,S,INDIANA,PKWY,,Y,0.0,0.0
379,ACTIVE,816,O,1701,1799,W,17TH,ST,,N,25.0,25.0
444,ACTIVE,143,O,2301,2351,N,CLEVELAND,AVE,,N,43.0,43.0
1524,ACTIVE,16,E,3500,3524,E,114TH,ST,,Y,10.0,10.0
9031,ACTIVE,1676,O,1901,1931,S,CLARK,ST,,Y,0.0,0.0
6916,ACTIVE,1674,O,1201,1299,S,STATE,ST,,Y,0.0,0.0
4270,ACTIVE,1306,E,6934,6998,W,WOLFRAM,ST,,N,36.0,36.0
3868,ACTIVE,204,O,1401,1499,W,DIVISION,ST,,Y,27.0,27.0
6348,ACTIVE,1675,O,101,299,E,16TH,ST,,N,0.0,0.0
4764,ACTIVE,43,O,2601,2699,W,FARRAGUT,AVE,,N,40.0,40.0
4056,ACTIVE,383,E,500,598,W,OAKDALE,AVE,,Y,44.0,44.0
3588,ACTIVE,168,O,815,859,N,WINCHESTER,AVE,,N,2.0,2.0
613,ACTIVE,143,E,2100,2148,N,DAYTON,ST,,N,43.0,43.0
13621,ACTIVE,2399,E,4900,4998,S,WINCHESTER,AVE,,N,15.0,15.0
2815,ACTIVE,8,O,6615,6653,N,OTTAWA,AVE,,N,41.0,41.0
5552,ACTIVE,12,E,9902,9928,S,WOOD,ST,,N,19.0,19.0
8180,ACTIVE,1676,O,1935,1935,S,ARCHER,AVE,,Y,0.0,0.0
1991,ACTIVE,63,E,7400,7442,W,ISHAM,AVE,,N,41.0,41.0
1026,ACTIVE,1676,E,2,98,W,19TH,ST,,N,0.0,0.0
5270,ACTIVE,707,O,5401,5499,S,KOMENSKY,AVE,,N,23.0,23.0
5525,ACTIVE,156,O,6401,6457,N,MINNEHAHA,AVE,,N,39.0,41.0
12918,RESCINDED,102,E,2744,2744,W,WABANSIA,AVE,,N,1.0,1.0
7546,ACTIVE,1591,E,2,60,W,35TH,PL,,N,3.0,3.0
7419,ACTIVE,1314,O,5501,5599,W,WELLINGTON,AVE,,N,31.0,31.0
6403,ACTIVE,807,O,2001,2099,E,85TH,ST,,N,8.0,8.0
6807,ACTIVE,119,E,1200,1298,N,SEDGWICK,ST,,Y,27.0,27.0
9674,ACTIVE,1675,O,1201,1299,S,PRAIRIE,AVE,,N,0.0,0.0
4801,ACTIVE,269,O,7205,7255,S,ELLIS,AVE,,N,5.0,5.0
7205,ACTIVE,383,E,3100,3198,N,HALSTED,ST,,Y,,44.0
13800,ACTIVE,652,E,3500,3558,S,MAPLEWOOD,AVE,,N,12.0,12.0
13623,ACTIVE,2410,E,5400,5458,S,ARTESIAN,AVE,,N,14.0,14.0
4077,ACTIVE,425,O,4601,4653,W,ADAMS,ST,,N,28.0,28.0
5408,ACTIVE,1488,E,3400,3454,N,HARDING,AVE,,N,30.0,30.0
4768,ACTIVE,1674,O,1201,1299,S,FEDERAL,ST,,Y,0.0,0.0
1574,ACTIVE,831,E,5100,5198,W,CRYSTAL,ST,,N,37.0,37.0
8541,ACTIVE,1677,O,1801,2025,S,MICHIGAN,AVE,,N,0.0,0.0
7651,ACTIVE,1486,O,1101,1161,W,17TH,ST,,N,25.0,25.0
6525,ACTIVE,1674,O,1201,1299,S,PLYMOUTH,CT,,N,0.0,0.0
3146,ACTIVE,116,E,4656,4664,N,SPAULDING,AVE,,N,33.0,33.0
3664,ACTIVE,20,E,5400,5424,N,SAYRE,AVE,,N,41.0,41.0
6549,ACTIVE,1675,O,1401,1529,S,PRAIRIE,AVE,,Y,0.0,0.0
4719,ACTIVE,383,O,401,499,W,ALDINE,AVE,,Y,44.0,44.0
6173,ACTIVE,142,O,1701,1761,N,NORTH PARK,AVE,,N,43.0,43.0
6716,ACTIVE,20,O,5501,5527,N,SAYRE,AVE,,N,41.0,41.0
8124,ACTIVE,1758,O,815,853,N,KEDVALE,AVE,,N,37.0,37.0
1481,ACTIVE,101,E,5300,5398,W,CATALPA,AVE,,N,45.0,45.0
649,ACTIVE,262,E,6414,6424,W,BELMONT,AVE,,N,36.0,36.0
2622,ACTIVE,131,E,7914,7958,S,JUSTINE,ST,,N,21.0,21.0
3777,ACTIVE,270,E,3502,3520,W,POTOMAC,AVE,,N,26.0,26.0
10504,ACTIVE,33,O,3601,3699,N,CHRISTIANA,AVE,,N,35.0,33.0
2329,ACTIVE,24,O,5701,5757,N,ODELL,AVE,,N,41.0,41.0
4495,ACTIVE,1675,E,200,298,E,15TH,PL,,N,0.0,0.0
7311,ACTIVE,1523,O,215,219,W,23RD,PL,,N,25.0,25.0
2528,ACTIVE,1299,E,3100,3198,N,MENARD,AVE,,N,30.0,30.0
1001,ACTIVE,1674,O,31,41,W,13TH,ST,,N,0.0,0.0
5551,ACTIVE,109,O,2201,2239,S,WOOD,ST,,N,25.0,25.0
5831,ACTIVE,1354,O,6801,6899,N,OTTAWA,AVE,,N,41.0,41.0
8110,ACTIVE,1756,E,2700,2744,N,MASON,AVE,,N,30.0,30.0
5385,ACTIVE,94,O,3501,3511,N,KILDARE,AVE,,N,30.0,30.0
9043,ACTIVE,1675,E,300,330,E,17TH,ST,,Y,0.0,0.0
4527,ACTIVE,383,E,700,798,W,BRIAR,PL,,N,44.0,44.0
5879,ACTIVE,696,O,3501,3599,W,LEXINGTON,ST,,N,24.0,24.0
1279,ACTIVE,76,E,5672,5688,N,ELSTON,AVE,,N,45.0,45.0
7328,ACTIVE,816,O,1701,1709,S,PAULINA,ST,,N,25.0,25.0
1808,ACTIVE,101,O,5501,5571,N,LONG,AVE,,N,45.0,39.0
6189,ACTIVE,92,E,4812,4856,W,OAKDALE,AVE,,N,31.0,31.0
2700,ACTIVE,341,E,4048,4064,N,NARRAGANSETT,AVE,,Y,38.0,38.0
242,ACTIVE,253,O,1507,1521,W,87TH,ST,,N,21.0,21.0
5081,ACTIVE,245,O,3101,3157,S,WENTWORTH,AVE,,N,11.0,11.0
7202,ACTIVE,1618,O,4301,4399,N,CLAREMONT,AVE,,N,47.0,47.0
7728,ACTIVE,1675,O,1301,1353,S,WABASH,AVE,,Y,0.0,0.0
76,ACTIVE,1674,O,1201,1299,S,CLARK,ST,,Y,0.0,0.0
5001,ACTIVE,66,O,9201,9243,S,YATES,BLVD,,N,7.0,7.0
13482,ACTIVE,759,E,1100,1142,N,CAMPBELL,AVE,,Y,1.0,1.0
5494,ACTIVE,131,O,7913,7959,S,JUSTINE,ST,,N,21.0,21.0
3093,ACTIVE,383,O,601,699,W,PATTERSON,AVE,,Y,46.0,46.0
7755,ACTIVE,1554,O,9101,9199,S,LONGWOOD,DR,,N,19.0,19.0
7227,ACTIVE,1543,O,2401,2459,N,LOTUS,AVE,,N,30.0,30.0
7727,ACTIVE,1675,E,1300,1352,S,WABASH,AVE,,Y,0.0,0.0
3645,ACTIVE,12,E,9800,9854,S,WALDEN,PKWY,,N,19.0,19.0
1607,ACTIVE,143,E,1626,1664,N,DAYTON,ST,,N,43.0,43.0
3171,ACTIVE,283,O,5001,5051,N,SPRINGFIELD,AVE,,N,39.0,39.0
2913,ACTIVE,1674,E,1400,1468,S,STATE,ST,,Y,0.0,0.0
4989,ACTIVE,106,O,6015,6043,N,KEATING,AVE,,N,39.0,39.0
1793,ACTIVE,1330,E,6400,6498,W,MCLEAN,AVE,,N,36.0,36.0
3218,ACTIVE,591,E,5100,5198,S,MAPLEWOOD,AVE,,N,14.0,14.0
1144,ACTIVE,383,E,1100,1198,W,GEORGE,ST,,N,44.0,44.0
1514,ACTIVE,28,E,2032,2062,W,110TH,PL,,N,19.0,19.0
7672,ACTIVE,1677,E,300,326,E,18TH,ST,,Y,0.0,0.0
5480,ACTIVE,1675,O,1501,1599,S,INDIANA,AVE,,Y,0.0,0.0
13622,ACTIVE,2399,O,4901,4999,S,WINCHESTER,AVE,,N,15.0,15.0
2589,RESCINDED,30,E,5400,5446,S,NEWCASTLE,AVE,,N,23.0,23.0
8175,ACTIVE,1676,E,1812,1812,S,CLARK,ST,,Y,0.0,0.0
2073,ACTIVE,1011,E,5400,5446,S,LINDER,AVE,,N,23.0,23.0
509,ACTIVE,30,E,6820,6862,W,ARCHER,AVE,,N,23.0,23.0
6364,ACTIVE,383,E,1500,1598,W,BELMONT,AVE,,Y,44.0,44.0
7079,ACTIVE,440,O,2601,2679,E,73RD,ST,,N,7.0,0.0
4464,ACTIVE,171,O,3215,3257,W,EASTWOOD,AVE,,N,33.0,33.0
5022,ACTIVE,1268,O,4701,4799,N,KENMORE,AVE,,N,46.0,46.0
1961,ACTIVE,1677,E,1800,1898,S,INDIANA,AVE,,N,0.0,0.0
4506,ACTIVE,61,O,5301,5359,N,BERNARD,ST,,N,39.0,39.0
12441,ACTIVE,2222,O,1601,1699,N,HUMBOLDT,BLVD,E,N,26.0,26.0
7046,ACTIVE,1,E,5400,5456,N,ST LOUIS,AVE,,N,39.0,39.0
5436,ACTIVE,281,O,3001,3045,W,HOLLYWOOD,AVE,,N,40.0,40.0
11616,ACTIVE,2134,O,3001,3033,W,FIFTH,AVE,,N,27.0,28.0
7768,ACTIVE,1716,O,1301,1345,S,WASHTENAW,AVE,,N,28.0,28.0
7239,ACTIVE,1480,O,5301,5399,S,SACRAMENTO,AVE,,N,14.0,14.0
5482,ACTIVE,1677,O,1801,1899,S,INDIANA,AVE,,Y,0.0,0.0
4694,ACTIVE,148,O,5631,5719,W,ADAMS,BLVD,,N,29.0,29.0
3612,ACTIVE,1423,O,161,199,N,LA CROSSE,AVE,,Y,28.0,28.0
1471,ACTIVE,5,O,701,729,S,CARPENTER,ST,,N,25.0,25.0
8379,ACTIVE,23,O,5101,5199,S,SAWYER,AVE,,N,14.0,14.0
3377,ACTIVE,383,E,1400,1498,W,ROSCOE,ST,,N,44.0,44.0
594,ACTIVE,77,O,941,951,W,79TH,ST,,N,17.0,17.0
3619,ACTIVE,1426,E,3400,3498,N,HAMLIN,AVE,,N,30.0,30.0
9305,ACTIVE,1677,E,2000,2098,S,INDIANA,AVE,,N,0.0,0.0
5474,ACTIVE,357,O,5117,5121,S,HOYNE,AVE,,N,16.0,16.0
1136,ACTIVE,143,E,2300,2352,N,GENEVA,TER,,N,43.0,43.0
321,ACTIVE,383,O,1501,1599,W,ADDISON,ST,,Y,44.0,44.0
6928,ACTIVE,168,O,1701,1799,W,SUPERIOR,ST,,N,1.0,1.0
1180,ACTIVE,1055,O,1301,1427,N,HALSTED,ST,,N,27.0,27.0
7472,ACTIVE,219,E,5128,5156,N,TROY,ST,,N,33.0,33.0
3363,ACTIVE,448,E,6200,6298,N,ROCKWELL,ST,,N,50.0,50.0
3403,ACTIVE,909,E,832,880,N,SACRAMENTO,BLVD,,N,27.0,26.0
1332,ACTIVE,1674,E,1400,1498,S,FEDERAL,ST,,N,0.0,0.0
484,ACTIVE,37,O,3901,3925,W,51ST,ST,,N,23.0,23.0
3292,ACTIVE,2131,E,1200,1226,W,RACE,AVE,,N,27.0,1.0
5304,ACTIVE,74,O,1,65,E,GOETHE,ST,,N,43.0,43.0
459,ACTIVE,965,E,2800,2878,W,23RD,ST,,N,12.0,12.0
5239,ACTIVE,143,O,1801,1875,N,HOWE,ST,,N,43.0,43.0
5351,ACTIVE,18,O,6101,6159,S,KILPATRICK,AVE,,N,13.0,13.0
7169,ACTIVE,383,O,3001,3099,N,SEMINARY,AVE,,N,44.0,44.0
4374,ACTIVE,383,E,1000,1098,W,BELMONT,AVE,,Y,44.0,44.0
9173,ACTIVE,102,E,1820,1892,N,WINNEBAGO,AVE,,Y,32.0,1.0
7218,ACTIVE,1676,O,1801,1899,S,DEARBORN,ST,,N,0.0,0.0
4010,ACTIVE,383,E,3100,3198,N,CLARK,ST,,Y,,44.0
3372,ACTIVE,383,O,601,699,W,ROSCOE,ST,,Y,,44.0
7373,ACTIVE,1675,O,1401,1799,S,MICHIGAN,AVE,,Y,0.0,0.0
8033,ACTIVE,143,E,1902,1920,N,HALSTED,ST,,Y,43.0,43.0
1390,ACTIVE,359,E,6302,6356,W,GIDDINGS,ST,,N,38.0,38.0
7301,ACTIVE,1675,E,1300,1344,S,PRAIRIE,AVE,,Y,0.0,0.0
5765,ACTIVE,407,O,1501,1541,N,LAWNDALE,AVE,,N,26.0,26.0
3374,ACTIVE,383,E,800,898,W,ROSCOE,ST,,N,44.0,44.0
4699,ACTIVE,101,O,5201,5219,W,AINSLIE,ST,,N,45.0,45.0
9183,ACTIVE,96,O,3001,3159,W,SCHUBERT,AVE,,Y,32.0,35.0
4620,ACTIVE,281,O,6001,6099,N,DRAKE,AVE,,N,50.0,50.0
13783,ACTIVE,2417,E,6900,6960,W,63RD,PL,,N,23.0,23.0
7725,ACTIVE,1675,E,1250,1398,S,INDIANA,AVE,,Y,0.0,0.0
4059,ACTIVE,1403,E,1600,1698,E,84TH,PL,,N,8.0,8.0
3131,ACTIVE,64,E,7914,7952,S,PERRY,AVE,,N,17.0,17.0
8238,ACTIVE,1684,O,441,469,N,ABERDEEN,ST,,N,27.0,27.0
4469,ACTIVE,980,O,711,751,N,ELIZABETH,ST,,N,27.0,27.0
3213,ACTIVE,378,E,3724,3758,S,MAPLEWOOD,AVE,,N,12.0,12.0
13922,ACTIVE,2427,O,4901,4953,N,NEVA,AVE,,N,41.0,41.0
4544,ACTIVE,102,O,2827,2833,W,BELDEN,AVE,,N,1.0,1.0
6550,ACTIVE,1675,O,1701,1749,S,PRAIRIE,AVE,,Y,0.0,0.0
606,ACTIVE,940,E,38,56,W,81ST,ST,,N,17.0,17.0
6961,ACTIVE,678,E,3400,3458,W,115TH,PL,,N,19.0,19.0
1275,ACTIVE,1675,O,1601,1699,S,PRAIRIE,AVE,,Y,0.0,0.0
1101,ACTIVE,700,E,600,698,N,DRAKE,AVE,,N,27.0,27.0
6185,ACTIVE,30,O,5701,5759,S,NOTTINGHAM,AVE,,N,23.0,23.0
9307,ACTIVE,1677,E,200,320,E,21ST,ST,,N,0.0,0.0
217,RESCINDED,109,O,2205,2259,W,CERMAK,RD,,N,25.0,25.0
2581,ACTIVE,20,E,5600,5676,N,NEVA,AVE,,N,41.0,41.0
6569,ACTIVE,943,O,2501,2599,W,PERSHING,RD,,N,12.0,12.0
7044,ACTIVE,430,O,9401,9499,S,ST LAWRENCE,AVE,,N,9.0,9.0
5282,ACTIVE,64,O,7105,7155,S,LAFAYETTE,AVE,,N,6.0,6.0
5417,ACTIVE,143,O,501,553,W,GRANT,PL,,N,43.0,43.0
7402,ACTIVE,1513,O,3807,3853,W,CORNELIA,AVE,,N,30.0,30.0
7325,ACTIVE,1554,E,1836,1836,W,93RD,ST,,N,19.0,19.0
5057,ACTIVE,730,O,5915,5959,S,WASHTENAW,AVE,,N,16.0,16.0
2890,ACTIVE,1268,E,4600,4698,N,SHERIDAN,RD,,Y,46.0,46.0
6926,ACTIVE,1189,O,401,499,W,SUPERIOR,ST,,N,42.0,42.0
1342,ACTIVE,19,O,5901,5911,W,FILLMORE,ST,,N,29.0,29.0
9663,ACTIVE,1675,E,1200,1298,S,PRAIRIE,AVE,,N,0.0,0.0
4220,ACTIVE,95,O,3101,3149,N,CHRISTIANA,AVE,,N,35.0,35.0
2192,ACTIVE,1726,E,5804,5842,S,KENTON,AVE,,N,13.0,13.0
3348,ACTIVE,193,E,900,958,N,RIDGEWAY,AVE,,N,27.0,27.0
1643,ACTIVE,383,O,3401,3499,N,LAKEWOOD,AVE,,N,44.0,44.0
4552,ACTIVE,1677,O,1801,1899,S,CALUMET,AVE,,N,0.0,0.0
520,ACTIVE,345,O,4401,4499,W,57TH,ST,,N,13.0,13.0
3721,ACTIVE,383,E,2900,2998,N,SEMINARY,AVE,,N,44.0,44.0
6176,ACTIVE,56,O,1213,1265,W,NORTH SHORE,AVE,,N,49.0,49.0
13685,ACTIVE,2413,O,903,929,W,CULLERTON,ST,,N,25.0,25.0
3046,ACTIVE,646,O,337,347,S,TRUMBULL,AVE,,N,28.0,28.0
5581,ACTIVE,26,E,1802,1856,N,MCVICKER,AVE,,N,29.0,29.0
8032,ACTIVE,143,E,1848,1874,N,HALSTED,ST,,Y,43.0,43.0
4198,ACTIVE,346,O,2101,2199,W,WELLINGTON,AVE,,N,32.0,1.0
4210,ACTIVE,67,O,8501,8557,W,CATALPA,AVE,,N,41.0,41.0
7939,ACTIVE,142,E,544,544,W,MENOMONEE,ST,,Y,43.0,43.0
3404,ACTIVE,559,E,5916,5940,N,SACRAMENTO,AVE,,N,40.0,40.0
4769,ACTIVE,1674,O,1301,1355,S,FEDERAL,ST,,Y,0.0,0.0
6349,ACTIVE,1674,E,30,40,W,13TH,ST,,Y,0.0,0.0
9306,ACTIVE,1677,E,212,234,E,CULLERTON,ST,,N,0.0,0.0
4550,ACTIVE,143,O,1801,1879,N,BURLING,ST,,N,43.0,43.0
2932,ACTIVE,253,E,8606,8692,S,SUMMIT,AVE,,N,21.0,21.0
4945,ACTIVE,143,O,2409,2473,N,GENEVA,TER,,N,43.0,43.0
1300,ACTIVE,789,E,7900,7998,S,EVANS,AVE,,N,6.0,6.0
607,ACTIVE,135,E,1900,1998,E,82ND,ST,,N,8.0,8.0
4891,ACTIVE,1677,O,211,233,E,CULLERTON,ST,,Y,0.0,0.0
7661,ACTIVE,1677,E,120,298,E,18TH,ST,,Y,0.0,0.0
6134,ACTIVE,383,O,1001,1099,W,WOLFRAM,ST,,N,44.0,44.0
7762,ACTIVE,1558,O,2701,2749,N,ST LOUIS,AVE,,N,35.0,35.0
2963,ACTIVE,102,E,2100,2230,N,TALMAN,AVE,,N,1.0,1.0
6400,ACTIVE,1029,O,2001,2099,E,83RD,ST,,N,8.0,7.0
1940,ACTIVE,142,E,1700,1732,N,HUDSON,AVE,,N,43.0,43.0
383,ACTIVE,437,O,3701,3759,W,18TH,ST,,N,24.0,24.0
